,file_directory,captions
455,Bearded Collie/2.jpg,a white and black lying Bearded Collie dog looking to the right in the blank background .
456,Bearded Collie/3.jpg,a standing dog looking to the left .
457,Bearded Collie/3.jpg,a standing Bearded Collie dog looking to the left .
458,Bearded Collie/3.jpg,a white and yellow standing Bearded Collie dog looking to the left .
459,Bearded Collie/3.jpg,a white and yellow standing Bearded Collie dog looking to the left on the grass .
460,Bearded Collie/4.jpg,a standing dog looking to the front .
461,Bearded Collie/4.jpg,a standing Bearded Collie dog looking to the front .
462,Bearded Collie/4.jpg,a white and yellow standing Bearded Collie dog looking to the front .
463,Bearded Collie/4.jpg,a white and yellow standing Bearded Collie dog looking to the front on the grass .
464,Bearded Collie/5.jpg,a sitting dog looking to the front .
465,Bearded Collie/5.jpg,a sitting Bearded Collie dog looking to the front .
466,Bearded Collie/5.jpg,a white and black sitting Bearded Collie dog looking to the front .
467,Bearded Collie/5.jpg,a white and black sitting Bearded Collie dog looking to the front on the grass .
468,Bearded Collie/6.jpg,a sitting dog looking to the front .
469,Bearded Collie/6.jpg,a sitting Bearded Collie dog looking to the front .
470,Bearded Collie/6.jpg,a white and black sitting Bearded Collie dog looking to the front .
471,Bearded Collie/6.jpg,a white and black sitting Bearded Collie dog looking to the front on the ground .
472,Bearded Collie/7.jpg,a standing dog looking to the left .
473,Bearded Collie/7.jpg,a standing Bearded Collie dog looking to the left .
474,Bearded Collie/7.jpg,a white and black standing Bearded Collie dog looking to the left .
475,Bearded Collie/7.jpg,a white and black standing Bearded Collie dog looking to the left in the blank background .
476,Bearded Collie/8.jpg,a standing dog looking to the left .
477,Bearded Collie/8.jpg,a standing Bearded Collie dog looking to the left .
478,Bearded Collie/8.jpg,a white and black standing Bearded Collie dog looking to the left .
479,Bearded Collie/8.jpg,a white and black standing Bearded Collie dog looking to the left in the blank background .
480,Bearded Collie/9.jpg,a standing dog looking to the front .
481,Bearded Collie/9.jpg,a standing Bearded Collie dog looking to the front .
482,Bearded Collie/9.jpg,a white and black standing Bearded Collie dog looking to the front .
483,Bearded Collie/9.jpg,a white and black standing Bearded Collie dog looking to the front in the blank background .
484,Bearded Collie/10.jpg,a dog looking to the left .
485,Bearded Collie/10.jpg,a Bearded Collie dog looking to the left .
486,Bearded Collie/10.jpg,a white and black Bearded Collie dog looking to the left .
487,Bearded Collie/10.jpg,a white and black Bearded Collie dog looking to the left on the grass .
488,Bearded Collie/11.jpg,a standing dog looking to the right .
489,Bearded Collie/11.jpg,a standing Bearded Collie dog looking to the right .
490,Bearded Collie/11.jpg,a white and black standing Bearded Collie dog looking to the right .
491,Bearded Collie/11.jpg,a white and black standing Bearded Collie dog looking to the right on the grass .
492,Bearded Collie/12.jpg,a standing dog looking to the front .
493,Bearded Collie/12.jpg,a standing Bearded Collie dog looking to the front .
494,Bearded Collie/12.jpg,a white and black standing Bearded Collie dog looking to the front .
495,Bearded Collie/12.jpg,a white and black standing Bearded Collie dog looking to the front in the blank background .
496,Bearded Collie/13.jpg,a sitting dog looking to the front .
497,Bearded Collie/13.jpg,a sitting Bearded Collie dog looking to the front .
498,Bearded Collie/13.jpg,a white and yellow standing Bearded Collie dog looking to the front .
499,Bearded Collie/13.jpg,a white and yellow standing Bearded Collie dog looking to the front in the blank background .
500,Bearded Collie/14.jpg,a standing dog looking to the front .
501,Bearded Collie/14.jpg,a standing Bearded Collie dog looking to the front .
502,Bearded Collie/14.jpg,a white and black standing Bearded Collie dog looking to the front .
503,Bearded Collie/14.jpg,a white and black standing Bearded Collie dog looking to the front on the grass .
504,Bermaise/1.jpg,a lying dog looking to the front .
505,Bermaise/1.jpg,a lying Bernese Mountain dog looking to the front .
506,Bermaise/1.jpg,a black and brown lying Bernese Mountain dog looking to the front .
507,Bermaise/1.jpg,a black and brown Bernese Mountain dog looking to the front on the grass .
508,Bermaise/2.jpg,a lying dog looking to the front .
509,Bermaise/2.jpg,a lying Bernese Mountain dog looking to the front .
510,Bermaise/2.jpg,a black lying Bernese Mountain dog looking to the front .
511,Bermaise/2.jpg,a black Bernese Mountain dog looking to the front lying on the ground .
512,Bermaise/3.jpg,a lying dog looking to the front .
513,Bermaise/3.jpg,a lying Bernese Mountain dog looking to the front .
514,Bermaise/3.jpg,a black lying Bernese Mountain dog looking to the front .
515,Bermaise/3.jpg,a black Bernese Mountain dog looking to the front lying on the ground .
516,Bermaise/4.jpg,a lying dog looking to the front .
517,Bermaise/4.jpg,a lying Bernese Mountain dog looking to the front .
518,Bermaise/4.jpg,a black lying Bernese Mountain dog looking to the front .
519,Bermaise/4.jpg,a black Bernese Mountain dog looking to the front lying on the ground .
520,Bermaise/5.jpg,a standing dog looking to the front .
521,Bermaise/5.jpg,a standing Bernese Mountain dog looking to the front .
522,Bermaise/5.jpg,a black standing Bernese Mountain dog looking to the front .
523,Bermaise/5.jpg,a black standing Bernese Mountain dog looking to the front on the ground .
524,Bermaise/6.jpg,a lying dog looking to the front .
525,Bermaise/6.jpg,a lying Bernese Mountain dog looking to the front .
526,Bermaise/6.jpg,a black lying Bernese Mountain dog looking to the front .
527,Bermaise/6.jpg,a black Bernese Mountain dog looking to the front lying on the ground .
528,Bermaise/7.jpg,a standing dog looking to the front .
529,Bermaise/7.jpg,a standing Bernese Mountain dog looking to the front .
530,Bermaise/7.jpg,a black standing Bernese Mountain dog looking to the front .
531,Bermaise/7.jpg,a black standing Bernese Mountain dog looking to the front on the ground .
532,Bermaise/8.jpg,a lying dog looking to the front .
533,Bermaise/8.jpg,a lying Bernese Mountain dog looking to the front .
534,Bermaise/8.jpg,a black lying Bernese Mountain dog looking to the front .
535,Bermaise/8.jpg,a black Bernese Mountain dog looking to the front lying on the ground .
536,Bermaise/9.jpg,a sitting dog looking to the front .
537,Bermaise/9.jpg,a sitting Bernese Mountain dog looking to the front .
538,Bermaise/9.jpg,a black sitting Bernese Mountain dog looking to the front .
539,Bermaise/9.jpg,a black Bernese Mountain dog looking to the front sitting on the grass .
540,Bermaise/10.jpg,a sitting dog looking to the front .
541,Bermaise/10.jpg,a sitting Bernese Mountain dog looking to the front .
542,Bermaise/10.jpg,a black sitting Bernese Mountain dog looking to the front .
543,Bermaise/10.jpg,a black Bernese Mountain dog looking to the front sitting on the grass .
544,Bermaise/11.jpg,a sitting dog looking to the front .
545,Bermaise/11.jpg,a sitting Bernese Mountain dog looking to the front .
546,Bermaise/11.jpg,a black sitting Bernese Mountain dog looking to the front .
547,Bermaise/11.jpg,a black Bernese Mountain dog looking to the front sitting on the floor .
548,Bermaise/12.jpg,a sitting dog looking to the front .
549,Bermaise/12.jpg,a sitting Bernese Mountain dog looking to the front .
550,Bermaise/12.jpg,a black sitting Bernese Mountain dog looking to the front .
551,Bermaise/12.jpg,a black Bernese Mountain dog looking to the front sitting on the snow .
552,Bermaise/13.jpg,a sitting dog looking to the left .
553,Bermaise/13.jpg,a sitting Bernese Mountain dog looking to the left .
554,Bermaise/13.jpg,a black sitting Bernese Mountain dog looking to the left .
555,Bermaise/13.jpg,a black Bernese Mountain dog looking to the left sitting on the grass .
556,Bermaise/14.jpg,a dog looking to the front .
557,Bermaise/14.jpg,a Bernese Mountain dog looking to the front .
558,Bermaise/14.jpg,a black Bernese Mountain dog looking to the front .
559,Bermaise/14.jpg,a black Bernese Mountain dog looking to the front in blank background .
560,Bichon Frise/1.jpg,a standing dog looking to the front .
561,Bichon Frise/1.jpg,a standing Bichon Frise dog looking to the front .
562,Bichon Frise/1.jpg,a white standing Bichon Frise dog looking to the front .
563,Bichon Frise/1.jpg,a white Bichon Frise dog looking to the front standing on the flower .
564,Bichon Frise/2.jpg,a standing dog looking to the front .
565,Bichon Frise/2.jpg,a standing Bichon Frise dog looking to the front .
566,Bichon Frise/2.jpg,a white standing Bichon Frise dog looking to the front .
567,Bichon Frise/2.jpg,a white Bichon Frise dog looking to the front standing on the flower .
568,Bichon Frise/3.jpg,a standing dog looking to the front .
569,Bichon Frise/3.jpg,a standing Bichon Frise dog looking to the front .
570,Bichon Frise/3.jpg,a white standing Bichon Frise dog looking to the front .
571,Bichon Frise/3.jpg,a white Bichon Frise dog looking to the front standing on the ground .
572,Bichon Frise/4.jpg,a standing dog looking to the front .
573,Bichon Frise/4.jpg,a standing Bichon Frise dog looking to the front .
574,Bichon Frise/4.jpg,a white standing Bichon Frise dog looking to the front .
575,Bichon Frise/4.jpg,a white Bichon Frise dog looking to the front standing in the blank background .
576,Bichon Frise/5.jpg,a standing dog looking to the front .
577,Bichon Frise/5.jpg,a standing Bichon Frise dog looking to the front .
578,Bichon Frise/5.jpg,a white standing Bichon Frise dog looking to the front .
579,Bichon Frise/5.jpg,a white Bichon Frise dog looking to the front standing on the grass .
580,Bichon Frise/6.jpg,a standing dog looking to the front .
581,Bichon Frise/6.jpg,a standing Bichon Frise dog looking to the front .
582,Bichon Frise/6.jpg,a white standing Bichon Frise dog looking to the front .
583,Bichon Frise/6.jpg,a white Bichon Frise dog looking to the front standing on the grass .
584,Bichon Frise/7.jpg,a standing dog looking to the front .
585,Bichon Frise/7.jpg,a standing Bichon Frise dog looking to the front .
586,Bichon Frise/7.jpg,a white standing Bichon Frise dog looking to the front .
587,Bichon Frise/7.jpg,a white Bichon Frise dog looking to the front standing on the ground .
588,Bichon Frise/8.jpg,a standing dog looking to the front .
589,Bichon Frise/8.jpg,a standing Bichon Frise dog looking to the front .
590,Bichon Frise/8.jpg,a white standing Bichon Frise dog looking to the front .
591,Bichon Frise/8.jpg,a white Bichon Frise dog looking to the front standing on the ground .
592,Bichon Frise/9.jpg,a standing dog looking to the front .
593,Bichon Frise/9.jpg,a standing Bichon Frise dog looking to the front .
594,Bichon Frise/9.jpg,a white standing Bichon Frise dog looking to the front .
595,Bichon Frise/9.jpg,a white Bichon Frise dog looking to the front standing on the ground .
596,Bichon Frise/10.jpg,a standing dog looking to the front .
597,Bichon Frise/10.jpg,a standing Bichon Frise dog looking to the front .
598,Bichon Frise/10.jpg,a white standing Bichon Frise dog looking to the front .
599,Bichon Frise/10.jpg,a white Bichon Frise dog looking to the front standing on the grass .
600,Bichon Frise/11.jpg,a standing dog looking to the front .
601,Bichon Frise/11.jpg,a standing Bichon Frise dog looking to the front .
602,Bichon Frise/11.jpg,a white standing Bichon Frise dog looking to the front .
603,Bichon Frise/11.jpg,a white Bichon Frise dog looking to the front standing on the ground .
604,Bichon Frise/12.jpg,a standing dog looking to the front .
605,Bichon Frise/12.jpg,a standing Bichon Frise dog looking to the front .
606,Bichon Frise/12.jpg,a white standing Bichon Frise dog looking to the front .
